Date Time,Pressure,Temperature,Vapor_pressure_deficit,Specific_humidity,Airtight,Wind_speed,wv (m/s)
9/12/2016,991.9,23.21,30.07,13.79,10.27,1159.17,1.12
9/13/2016,989.9,23.37,30.17,14.38,9.98,1156.36,1.23
9/14/2016,988.65,22.3,27.92,12.36,9.85,1159.02,1.86
9/15/2016,986.66,21.4,26.17,12.09,8.92,1160.78,2.51
9/16/2016,986.16,18.2,21.12,5.03,10.21,1171.9,0.98
9/17/2016,985.72,15.02,17.11,1.1,10.16,1184.25,1.8
9/18/2016,987.38,14.27,16.36,2.66,8.67,1190.44,3.18
9/19/2016,990.77,12.98,15.05,2.62,7.84,1200.5,1.98
9/20/2016,992.69,12.94,14.98,4.14,6.82,1203.76,1.23
9/21/2016,993.69,11.47,14.05,3.1,6.88,1211.39,0.94
9/22/2016,995.47,12.61,15.18,3.41,7.39,1208.37,1.02
9/23/2016,997.35,14.7,17.36,6.08,7.07,1202.09,1.22
9/24/2016,998.73,14.23,16.89,4.93,7.48,1205.47,0.92
9/25/2016,994.36,14.57,17.44,5.7,7.38,1198.95,1.23
9/26/2016,995.52,13.91,16.16,2.92,8.32,1202.1,0.8
9/27/2016,999.01,15.68,18.16,3.94,8.9,1198.53,0.9
9/28/2016,998.32,15.98,18.75,5.74,8.15,1197.13,2.37
9/29/2016,991.36,18.99,22.42,9,8.46,1176.24,3.98
9/30/2016,988.25,14.29,16.42,3.19,8.37,1191.66,1.44
10/1/2016,984.67,13.1,15.33,1.55,8.76,1192.09,1.5
10/2/2016,986.81,13.24,15.36,4.66,6.77,1195.44,2.82
10/3/2016,994.94,10.73,12.92,1.82,6.97,1215.74,2.21
10/4/2016,1003.94,10.83,13.04,2.92,6.3,1226.8,3.47
10/5/2016,1003.27,7.2,10.21,1.68,5.31,1242.65,2.33
10/6/2016,993.26,8.03,10.79,0.55,6.44,1225.76,2.74
10/7/2016,992.7,8.65,11.24,1.24,6.29,1222.48,1.9
10/8/2016,994.81,7.93,10.7,1.25,5.93,1228.49,1.28
10/9/2016,997.1,7.85,10.67,1.97,5.44,1232.02,1.14
10/10/2016,996.86,6.85,9.96,1.29,5.43,1236.17,0.77
10/11/2016,993.06,6.47,9.7,0.97,5.48,1233.04,1.03
10/12/2016,993.24,6.03,9.39,0.57,5.54,1235.15,2.7
10/13/2016,992.33,6.79,9.89,1,5.6,1230.64,3.23
10/14/2016,985.99,8.21,11.02,2.09,5.66,1216.68,2.2
10/15/2016,986.74,10.49,13.06,2.34,6.78,1207.03,1.42
10/16/2016,995.68,12.12,14.51,2.78,7.36,1210.61,0.98
10/17/2016,996.11,10.55,13.23,1.92,7.09,1218.16,0.98
10/18/2016,994.08,11.73,13.85,1.5,7.76,1209.89,0.98
10/19/2016,987.89,8.76,11.32,2,5.89,1216.39,2.36
10/20/2016,986.35,6.47,9.69,1.48,5.2,1224.91,1.36
10/21/2016,986.48,6,9.38,1.13,5.22,1227.15,1.22
10/22/2016,986.83,5.77,9.23,0.89,5.27,1228.55,1.14
10/23/2016,988.1,6.49,9.76,1.15,5.44,1226.88,1.09
10/24/2016,988.16,7.53,10.43,0.58,6.22,1221.81,1.51
10/25/2016,991.24,8.07,10.79,0.32,6.6,1222.95,0.72
10/28/2016,1004.5,11.98,14.03,2.73,7.03,1221.98,1.48
10/29/2016,1004.71,9.89,12.23,2.66,5.94,1232.08,2.06
10/30/2016,1003.21,8.42,11.06,1.36,6.04,1236.6,1.72
10/31/2016,1001.91,7.39,10.41,0.85,5.95,1239.69,1.06
11/1/2016,993.13,7.84,11.08,2.37,5.48,1227.5,1.36
11/2/2016,988.43,6.49,9.71,1.88,4.94,1227.62,2.21
11/3/2016,993.79,4.27,8.35,1.3,4.43,1244.57,1.52
11/4/2016,988.62,4.45,8.5,1.51,4.41,1237.38,1.81
11/5/2016,975.62,6.61,9.79,1.17,5.51,1210.8,1.73
11/6/2016,973.94,4.62,8.53,1.54,4.48,1218.14,1.73
11/7/2016,979.3,2.21,7.17,0.49,4.26,1235.67,0.97
11/8/2016,981.57,1.94,7.05,0.7,4.03,1239.96,1.79
11/9/2016,979.79,0.8,6.56,1.14,3.45,1243.39,2.07
11/10/2016,978.59,1.59,6.86,0.49,4.06,1237.71,1.3
11/11/2016,988.96,1.16,6.65,0.46,3.91,1252.92,3.31
11/12/2016,998.82,-0.37,5.95,0.86,3.17,1273.06,2.17
11/13/2016,1001.79,-0.17,6.08,1.67,2.75,1276.34,1.39
11/14/2016,1006.24,-1.53,5.63,1.36,2.64,1288.63,1.03
11/15/2016,998.88,1.38,6.77,0.95,3.63,1264.72,2.03
11/16/2016,990.61,6.19,9.57,0.55,5.69,1231.17,2.41
11/17/2016,981.65,10.22,12.51,2.87,6.13,1202.3,4.66
11/18/2016,975.96,10.24,12.58,3.36,5.9,1195.44,6.35
11/19/2016,982.45,5.85,9.3,1.67,4.85,1223.08,2.37
11/20/2016,980.06,7.89,10.96,3.99,4.43,1211.77,3.28
11/21/2016,980.36,9.42,11.87,4.32,4.8,1205.09,1.86
11/22/2016,985.35,9.85,12.22,2.88,5.92,1208.59,1.56
11/23/2016,991.88,6.55,9.84,1.1,5.5,1231.29,0.67
11/24/2016,995.27,5.71,9.18,0.15,5.66,1239.01,2.71
11/25/2016,996.23,2.95,7.57,0.8,4.24,1253.71,2.96
11/26/2016,992.65,0.9,6.54,0.22,3.97,1258.76,1.05
11/27/2016,991.01,2.84,7.56,0.82,4.24,1247.67,1.62
11/28/2016,1001.32,-0.7,5.82,1.36,2.78,1278.15,1.62
11/29/2016,1007.15,-3.52,4.79,0.84,2.44,1299.35,0.94
11/30/2016,1002.53,-1.04,5.95,1.91,2.51,1281.87,1.28
12/1/2016,994.42,4.99,8.74,1.78,4.37,1242.17,2.78
12/2/2016,992.57,3.48,7.99,1.66,3.98,1247.06,1.97
12/3/2016,999.2,-2.4,5.21,0.71,2.8,1283.48,0.66
12/4/2016,1002.5,-4.09,4.6,0.54,2.52,1296.09,0.81
12/5/2016,1000.78,-3.83,4.76,0.91,2.4,1292.83,0.7
12/6/2016,1004.6,-4.51,4.45,0.68,2.34,1300.95,0.65
12/7/2016,1005.99,-3.18,5.04,0.72,2.68,1296.29,1.2
12/8/2016,1002.68,3.56,7.99,2.34,3.51,1259.69,1.44
12/9/2016,1000.75,5.82,9.33,1.75,4.72,1246.15,1.35
12/10/2016,996.37,7.09,10.24,2.46,4.88,1234.98,1.68
12/11/2016,989.78,6.73,9.86,2.02,4.95,1228.24,3.05
12/12/2016,996.38,5.47,9.04,1,5.03,1241.95,2.07
12/13/2016,998.64,3.75,8.01,0.59,4.63,1252.8,1.19
12/14/2016,998.26,4.7,8.55,0.61,4.96,1247.8,0.79
12/15/2016,1002.47,2.89,7.55,0.58,4.33,1261.8,1.86
12/16/2016,1004.45,0.15,6.21,1.32,3.03,1277.94,2.14
12/17/2016,1009.35,-1.24,5.69,0.82,3.01,1290.89,0.64
12/18/2016,1006.56,2.81,7.51,0.69,4.22,1267.4,1.23
12/19/2016,1003.49,2.49,7.33,0.78,4.07,1265.05,1.19
12/20/2016,999.41,-0.62,5.88,0.81,3.16,1275.03,1.43
12/21/2016,1001.11,-1.67,5.5,1.02,2.79,1282.49,1.44
12/22/2016,1002.85,-0.01,6.17,0.88,3.29,1276.49,2.06
12/23/2016,1005.97,1.25,6.74,0.72,3.73,1274.25,1.57
12/24/2016,997.73,4.54,8.5,1.7,4.25,1248.44,3.03
12/25/2016,995.8,7.8,10.62,2.26,5.24,1230.8,2.67
12/26/2016,998.12,7.53,10.5,2.54,4.98,1235.14,3.43
12/27/2016,1006.78,5.25,8.9,2.43,4.01,1256.7,3.07
12/28/2016,1013.54,4.89,8.67,1.4,4.47,1266.43,2.56
12/29/2016,1013.96,2.68,7.45,0.74,4.12,1277.39,0.84
12/30/2016,1010.46,-1.71,5.47,0.42,3.11,1294.4,1.14
12/31/2016,1004.48,-2.49,5.23,1.46,2.34,1291.18,0.8
1/1/2017,993.34,-3.37,4.88,1.33,2.23,1281.11,0.89
1/2/2017,991.61,-0.73,5.81,0.86,3.11,1265.62,1.88
1/3/2017,992.58,1.38,6.76,1.48,3.32,1256.95,2.39
1/4/2017,981.12,2.29,7.22,1.59,3.58,1238.15,3.67
1/5/2017,998.9,-3.52,4.75,1.07,2.3,1288.82,2.32
1/6/2017,1012.51,-8.66,3.21,0.79,1.49,1332.39,0.97
1/7/2017,1004.71,-8.05,3.45,0.87,1.6,1319.3,1.79
1/8/2017,1000.96,-1.35,5.57,0.29,3.29,1280.32,0.85
1/9/2017,998.39,-0.51,5.89,0.79,3.18,1273.17,1.31
1/10/2017,986.49,-1.36,5.55,1.39,2.62,1262.37,2.77
1/11/2017,981.52,-0.21,6.09,1.18,3.12,1250.46,3.91
1/12/2017,979.45,3.03,7.61,1.89,3.64,1232.67,2.3
1/13/2017,967.26,1.76,6.96,1.37,3.6,1223.04,4.44
1/14/2017,978.44,0.75,6.46,1.24,3.32,1241.91,3.23
1/15/2017,989.26,-0.19,6.03,1.34,2.95,1260.25,2.28
1/16/2017,997.98,-2.85,4.96,0.91,2.53,1284.2,1.64
1/17/2017,1007.8,-3.37,4.77,0.82,2.44,1299.36,2.26
1/18/2017,1012.08,-5.3,4.12,0.62,2.15,1314.56,1.89
1/19/2017,1010.9,-6.87,3.68,0.6,1.9,1321.02,1.03
1/20/2017,1008.37,-6.05,4.06,1.03,1.87,1313.95,0.71
1/21/2017,1004.61,-2.39,5.19,1.1,2.54,1290.61,0.91
1/22/2017,999.96,-6.34,3.86,0.56,2.06,1304.03,0.84
1/23/2017,998.18,-8.08,3.35,0.41,1.83,1310.4,0.97
1/24/2017,1001.13,-4.97,4.24,0.35,2.42,1298.51,0.93
1/25/2017,1004.06,-2.12,5.24,0.52,2.93,1288.21,1.2
1/26/2017,1001.2,-1.81,5.39,1.25,2.58,1283.41,1.1
1/27/2017,995.94,-1.85,5.53,1.86,2.29,1277.23,1.41
1/28/2017,992.81,-3.24,5.01,1.5,2.2,1279.92,1.91
1/29/2017,994.84,0.57,6.55,1.98,2.86,1264.09,1.87
1/30/2017,987.9,1.5,6.9,1.14,3.64,1250.36,2.82
1/31/2017,988.09,1.32,6.74,0.5,3.94,1251.08,1.36
2/1/2017,992.42,0.39,6.29,0.64,3.55,1261.11,1.56
2/2/2017,985.86,2.55,7.45,0.8,4.21,1242.59,1.9
2/3/2017,980.71,4.21,8.27,0.66,4.84,1228.13,1.3
2/4/2017,977.47,4.03,8.25,1.33,4.42,1225.24,1.65
2/5/2017,977.64,4.06,8.23,1.63,4.21,1225.45,1.46
2/6/2017,989.6,0.87,6.53,0.23,3.97,1255.06,2.69
2/7/2017,994.23,-2.06,5.25,0.29,3.11,1275.14,2.56
2/8/2017,998.93,-3.23,4.82,0.77,2.53,1287.2,2.79
2/9/2017,1002.12,-4.52,4.37,0.72,2.27,1297.71,2.98
2/10/2017,997.29,-3.48,4.77,0.68,2.55,1286.31,2.85
2/11/2017,996.58,0.02,6.13,0.75,3.37,1268.29,1.88
2/12/2017,1002.53,-0.26,5.99,0.88,3.18,1277.28,2.4
2/13/2017,1006.35,-0.8,5.86,1.3,2.82,1285.11,2.51
2/14/2017,1006.02,-0.33,6.15,1.51,2.87,1282.52,1.38
2/15/2017,1007.03,1.89,7.55,2.62,3.05,1273.64,0.96
2/16/2017,1002.91,3.97,8.69,2.41,3.91,1258.3,0.96
2/17/2017,996.7,5.27,8.92,1.19,4.84,1243.37,1.76
2/18/2017,999.18,4.29,8.31,1.39,4.32,1251.28,1.21
2/19/2017,995.45,2.4,7.43,1.37,3.8,1255.73,1.78
2/20/2017,989.85,6.31,9.62,1.68,5.01,1230.17,3.77
2/21/2017,985.52,8.84,11.4,2.85,5.41,1213.47,2.23
2/22/2017,979.52,8.98,11.6,2.46,5.82,1205.24,3.59
2/23/2017,972.14,8.66,11.27,2.8,5.44,1197.77,4.8
2/24/2017,980.34,3.6,7.99,2.61,3.42,1231.52,3.31
2/25/2017,993.19,3.19,7.89,2.62,3.3,1249.68,2.69
2/26/2017,986.42,8.67,11.34,5.61,3.62,1216.66,4.29
2/27/2017,978.35,8.95,11.62,4.74,4.38,1205.05,3.27
2/28/2017,968.45,6.44,9.7,3.02,4.3,1203.51,5.84
3/1/2017,974.82,4.99,8.79,2.28,4.16,1217.86,4.27
3/2/2017,980,6.55,9.76,3.37,4.07,1217.57,3.99
3/3/2017,984.63,6.1,9.62,4.01,3.55,1225.8,2.36
3/4/2017,970.82,10.36,13.15,6.53,4.26,1190.19,2.33
3/5/2017,974.74,7.68,10.56,3.51,4.51,1205.82,4.07
3/6/2017,974.14,4.85,8.67,1.35,4.68,1217.22,1.96
3/7/2017,985.09,3.64,7.95,0.93,4.45,1236.46,1.34
3/8/2017,992.06,4.51,8.54,1.61,4.36,1241.42,3.24
3/9/2017,989.85,7.92,10.77,2.43,5.26,1222.95,2.21
3/10/2017,997.4,6.1,9.49,3.17,3.95,1241.26,2.16
3/11/2017,997.86,3.6,8.2,2.42,3.61,1253.56,1.27
3/12/2017,993.92,2.84,7.75,2.48,3.3,1252.23,1.57
3/13/2017,998.19,4.17,8.58,3.37,3.26,1251.66,1.2
3/14/2017,1002.67,7.28,10.56,3.47,4.41,1242.42,1.15
3/15/2017,1002.52,8.53,11.33,3.7,4.75,1236.36,1.52
3/16/2017,997.48,7.94,11.2,5.14,3.79,1233.72,1.08
3/17/2017,986.52,6.8,10.13,3.36,4.28,1224.53,1.62
3/18/2017,977.95,7.25,10.28,1.85,5.38,1211.05,2.65
3/19/2017,981.29,9.06,11.82,2.47,5.95,1207.1,2.05
3/20/2017,981.84,10.79,12.98,4.11,5.64,1200.44,3.65
3/21/2017,982.8,8.51,11.21,2.73,5.39,1211.59,3.46
3/22/2017,989.07,6.04,9.46,2.21,4.57,1230.69,1.83
3/23/2017,991.32,6.57,9.76,1.37,5.28,1230.62,2.32
3/24/2017,1001.71,7,10.13,2.92,4.49,1242.22,2.83
3/25/2017,1001.64,5.71,9.6,3.82,3.6,1248.91,1.63
3/26/2017,998.43,7.05,10.33,4.36,3.73,1238.66,1.83
3/27/2017,998.54,8.3,11.89,6.01,3.67,1233.8,1.2
3/28/2017,995.16,11.44,14.78,8.07,4.2,1215.77,1.79
3/29/2017,996.78,12.69,15.07,6.17,5.58,1210.84,2.16
3/30/2017,998.76,14.4,16.66,6.29,6.48,1205.29,1.56
3/31/2017,991.05,14.86,18.12,8.9,5.8,1195.07,2.14
4/1/2017,984.95,12.93,15.54,5.42,6.42,1195,1.71
4/2/2017,991.62,10.97,13.42,2.64,6.79,1210.93,1.7
4/3/2017,998.77,8.64,11.24,1.66,5.99,1230.21,2.5
4/4/2017,997.81,7.26,10.23,1.42,5.51,1235.42,1.14
4/5/2017,995.52,9.17,11.77,3.23,5.35,1224.46,1.3
4/6/2017,996.32,7.66,10.59,4.36,3.9,1233.12,1.93
4/7/2017,994.91,8.93,11.52,3.49,5.03,1224.97,2.53
4/8/2017,997.07,11.34,13.61,3.71,6.2,1216.38,1.58
4/9/2017,997.01,11.4,14.23,4.45,6.12,1216.48,1.19
4/10/2017,991.22,11.69,14.67,5.69,5.66,1208.59,1.79
4/11/2017,996.42,7.85,10.68,4.4,3.93,1232.32,1.78
4/12/2017,988.39,10.49,12.82,4.85,5.03,1210.27,2.89
4/13/2017,985.83,9.15,11.67,3.72,5.03,1212.79,1.78
4/14/2017,988.73,8.51,11.29,4.49,4.28,1219.74,1.48
4/15/2017,986.28,8.67,11.31,3.42,4.99,1215.49,2.46
4/16/2017,989.58,6.55,9.8,3.35,4.06,1229.48,2.39
4/17/2017,989.09,4.25,8.31,1.42,4.34,1238.82,1.82
4/18/2017,994.99,2.3,7.24,0.8,4.03,1255.26,1.98
4/19/2017,1004.9,1.16,6.68,1.67,3.11,1273.73,2.84
4/20/2017,1007.4,2.48,7.41,2.99,2.73,1271.2,1.59
4/21/2017,1000.54,7.64,10.95,4.45,4.06,1238.65,1.83
4/22/2017,993.82,7.38,10.35,3.39,4.37,1230.87,2.02
4/23/2017,995.04,5.7,9.22,3.49,3.59,1240.37,2.03
4/24/2017,988.59,8.32,11.48,5.44,3.81,1221.09,2.67
4/25/2017,979.97,6.67,9.86,3.32,4.16,1216.93,1.65
4/26/2017,984.69,5.55,9.16,3.4,3.64,1228.14,1.23
4/27/2017,987.63,4.75,8.77,2.53,3.93,1235.2,1.12
4/28/2017,986.63,6.97,10.24,4.16,3.84,1224.27,1.61
4/29/2017,990.4,7.66,10.58,4.25,3.98,1225.7,1.34
4/30/2017,989.4,9.51,12.32,5.88,4.06,1216.65,2.69
5/1/2017,984.65,11.24,13.76,6,4.92,1202.76,2.5
5/2/2017,986.83,8.62,11.24,2.3,5.65,1215.83,2.82
5/3/2017,992.66,10.88,13.43,4.19,5.81,1213.41,3.04
5/4/2017,990.58,8.7,11.28,1.19,6.36,1219.61,3.34
5/5/2017,992.57,8.94,11.49,1.63,6.2,1221.12,1.33
5/6/2017,987.47,12.21,14.56,3.37,7.08,1200.49,2.79
5/7/2017,985.92,13.33,15.61,4.65,6.94,1193.96,1.69
5/8/2017,989.18,9.68,12.14,2.72,5.95,1214.01,2.07
5/9/2017,991.69,6.29,9.62,3.43,3.89,1233.37,1.38
5/10/2017,983.2,8.89,12.28,5.62,4.23,1211.92,1.75
5/11/2017,976.77,14.17,17.47,8.46,5.76,1180.83,1.37
5/12/2017,976.75,14.06,16.27,3.68,8.06,1178.99,1.15
5/13/2017,984.7,15.21,17.84,4.59,8.42,1183.7,1.61
5/14/2017,994.2,14.49,16.88,3.77,8.24,1198.17,1.13
5/15/2017,1001.42,15.34,17.82,6.18,7.27,1204.01,1.28
5/16/2017,1002.2,16.67,19.94,8.45,7.16,1199.79,1.31
5/17/2017,995.19,21.22,25.88,12.23,8.57,1171.8,1.6
5/18/2017,985.83,21.95,27.2,12.77,9.16,1157.53,1.77
5/19/2017,983.14,17.84,20.99,5.4,9.92,1170.11,2.37
5/20/2017,994.3,13.7,15.95,5.35,6.66,1202.73,1.51
5/21/2017,999.39,14.11,16.59,6.42,6.35,1207.51,1.65
5/22/2017,994.2,14.44,17.04,7.06,6.27,1199.99,1.67
5/23/2017,990.39,16.61,20,7.86,7.66,1185.59,1.72
5/24/2017,994.69,13.65,15.75,5.98,6.13,1203.7,1.64
5/25/2017,995.43,14.83,17.24,5.78,7.19,1199.02,1.48
5/26/2017,995.08,17.5,20.66,7.07,8.54,1186.73,1.4
5/27/2017,994.84,19.89,24.2,10.94,8.33,1176.99,1.6
5/28/2017,992.48,22.88,29.13,15.18,8.79,1162.06,1.49
5/29/2017,987.59,22.69,28.75,12.03,10.61,1155.8,1.29
5/30/2017,987.03,19.68,23.46,5.2,11.59,1166.12,1.98
5/31/2017,993.42,18.4,21.37,7.05,9.02,1180.56,1.56
6/1/2017,994.97,17.26,20.17,8.38,7.4,1188.3,1.21
6/2/2017,991.31,18.73,22.98,10.28,8.01,1177.94,1.35
6/3/2017,986.95,18.88,22.23,5.97,10.31,1170.08,1.81
6/4/2017,985.9,16.16,18.54,4.43,8.96,1180.72,1.62
6/5/2017,987.93,14.95,17.33,4.27,8.26,1188.73,1.26
6/6/2017,979.24,15.31,17.8,4.26,8.64,1176.56,2.9
6/7/2017,986.9,12.8,14.94,5.51,5.96,1197.97,4.89
6/8/2017,991.82,16.12,18.87,8.3,6.65,1189.82,3.39
6/9/2017,987.82,17.82,21.36,9.17,7.71,1177.49,2.49
6/10/2017,993.84,16.35,19.29,7.11,7.66,1190.6,1.38
6/11/2017,991.45,21.43,26.87,12.83,8.86,1166.63,2.16
6/12/2017,987.11,20.53,24.45,11.03,8.5,1164.93,2.08
6/13/2017,991.74,15.87,18.17,6.67,7.25,1190.12,1.71
6/14/2017,992.79,16.84,19.85,7.83,7.56,1187.41,1.47
6/15/2017,989.34,19.81,24.37,10.08,9.04,1170.44,1.33
6/16/2017,990.65,17.34,19.89,5.69,8.97,1181.57,1.8
6/17/2017,996.85,15.64,18,5.97,7.54,1197.05,2.53
6/18/2017,998.67,18.64,22.14,8.38,8.62,1186.26,1.27
6/19/2017,994.68,21.65,27.39,12.66,9.26,1169.32,1.63
6/20/2017,990.01,23.35,29.82,12.84,10.73,1155.93,1.76
6/21/2017,991.06,21.29,25.87,10.97,9.41,1166.05,1.72
6/22/2017,986.35,22.21,28.81,11.67,10.89,1156.28,2.36
6/23/2017,987.05,20.37,24.21,8,10.28,1164.2,2.05
6/24/2017,987.98,20.35,24.38,10.28,8.93,1166.46,2.25
6/25/2017,985.67,19.16,22.62,7.77,9.42,1168.11,2.25
6/26/2017,986.15,18.29,21.15,6.42,9.35,1172.09,1.98
6/27/2017,984.4,17.45,20.35,4.77,9.9,1173.14,2.06
6/28/2017,974.46,19.08,22.38,5.2,11.04,1153.95,1.71
6/29/2017,971.16,15.67,17.87,1.64,10.46,1163.92,1.4
6/30/2017,977.94,17.42,20.12,7.2,8.26,1166.6,3.74
7/1/2017,982.26,15.89,18.18,4.46,8.73,1177.61,3.25
7/2/2017,990.39,16.41,18.8,4.3,9.16,1184.89,2.24
7/3/2017,994.05,18.24,21.38,8.95,7.82,1182.91,1.82
7/4/2017,993.22,19.46,22.77,9.46,8.38,1176.49,1.54
7/5/2017,991.75,19.41,23.11,8.79,9.03,1174.63,2.13
7/6/2017,991.69,21.58,26.84,11.23,9.85,1165.49,1.29
7/7/2017,988.04,23.29,29.27,11.5,11.27,1153.32,2.01
7/8/2017,989.17,22.56,27.69,10.65,10.78,1157.77,1.52
7/9/2017,986.98,22.11,27.05,9.6,11.07,1156.8,2.84
7/10/2017,982.23,19.96,23.58,4.3,12.3,1158.74,2.01
7/11/2017,985.03,19.51,22.91,6.84,10.21,1165.28,1.95
7/12/2017,984.48,16.77,19.25,4.02,9.68,1176.06,2.48
7/13/2017,994.41,14.61,16.93,6.37,6.63,1199.07,1.79
7/14/2017,989.86,15.63,18.22,6.78,7.22,1189.07,1.6
7/15/2017,994.09,15.47,17.78,5.17,7.93,1194.14,1.82
7/16/2017,996.62,17.83,21.19,8.21,8.14,1187.58,1.83
7/17/2017,994.97,19.15,22.36,4.78,11.07,1177.87,1.88
7/18/2017,993.8,20.65,24.74,8.85,10.01,1171.33,2.04
7/19/2017,987.33,23.79,31.23,14.16,10.83,1151.21,1.48
7/20/2017,984.85,20.35,24.24,4.91,12.3,1160.32,2.39
7/21/2017,987.45,22.03,27.05,10.13,10.72,1157.91,1.38
7/22/2017,986.67,20.71,24.89,7.13,11.27,1161.81,1.23
7/23/2017,987.45,19.46,22.92,8.75,8.98,1169.27,2.51
7/24/2017,982.27,15.13,17.39,3.71,8.71,1180.78,1.35
7/25/2017,977.42,13.84,15.88,1.7,9.07,1179.89,1.99
7/26/2017,978.74,14.4,16.48,1.6,9.51,1178.89,2.65
7/27/2017,982.43,16.83,19.41,3.68,10.02,1173.14,2.24
7/28/2017,985.89,17.84,20.69,6.63,8.92,1173.95,1.95
7/29/2017,988.54,19.99,23.91,8.33,9.86,1167.94,2.57
7/30/2017,984.91,23.81,30.51,13.12,11.06,1147.95,3.52
7/31/2017,988.55,23.29,29.02,11.31,11.22,1153.88,2.75
8/1/2017,989.5,23.21,29.38,10.18,12.16,1154.81,1.97
8/2/2017,991.45,22.58,27.81,10.12,11.17,1160.11,1.31
8/3/2017,986.79,21.78,26.55,7.11,12.35,1157,2.72
8/4/2017,986.53,21.5,25.91,10.18,9.98,1159.35,2.95
8/5/2017,988.37,19.45,23.14,7.35,10,1169.77,2.57
8/6/2017,995.35,17.14,19.92,7.67,7.69,1188.98,1.18
8/7/2017,993.74,18.55,22.38,10.72,7.33,1181.87,1.51
8/8/2017,985.79,20.61,25.5,11.22,9.06,1163.03,2.08
8/9/2017,989.27,21.24,25.54,11.47,8.89,1164.39,2.55
8/10/2017,991.37,15.81,18.03,2.5,9.81,1188.04,1.67
8/11/2017,987.39,14.64,16.72,1.16,9.86,1188.07,1.73
8/12/2017,989.89,14.77,16.97,4.04,8.17,1191.78,2.71
8/13/2017,993.51,16.62,19.09,4.17,9.4,1187.64,1.15
8/14/2017,995.4,17.93,21.55,7.61,8.76,1185.35,1.51
8/15/2017,991.47,22.02,27.41,11.31,10.17,1163.2,1.94
8/16/2017,994.04,20.27,24.04,6.74,10.9,1172.45,1.35
8/17/2017,991.58,20.84,25.31,7.49,11.26,1167.2,2.16
8/18/2017,987.61,21.24,25.83,7.5,11.63,1160.63,2.46
8/19/2017,991,16.88,19.43,6.69,8.04,1184.52,2
8/20/2017,995.18,15.48,17.77,6.19,7.27,1195.87,1.64
8/21/2017,996.48,15.32,17.69,6.44,7.05,1198.31,1.49
8/22/2017,994.98,14.09,16.67,5.48,7.02,1201.81,1.43
8/23/2017,992.29,15.39,18.33,7.01,7.13,1193.21,1.06
8/24/2017,989.63,17.54,20.89,6.56,9.06,1179.76,1.34
8/25/2017,992.13,18.55,22.11,7.2,9.4,1178.35,1.25
8/26/2017,989.69,19.44,23.25,3.31,12.64,1169.56,1.33
8/27/2017,991.2,19.67,23.15,6.86,10.28,1171.91,1.4
8/28/2017,993.76,17.31,20.31,7.01,8.37,1185.99,1.1
8/29/2017,990.11,19.43,24.02,9.13,9.41,1172.71,1.45
8/30/2017,984.8,22.84,29.14,12.17,10.79,1151.86,2.39
8/31/2017,987.72,19.06,22.36,4.92,11.06,1169.74,2.73
9/1/2017,993.66,13.8,15.87,3.6,7.72,1200.68,1.64
9/2/2017,992.26,11.35,13.76,2.94,6.81,1210.13,1.15
9/3/2017,990.57,12.48,14.88,4.24,6.71,1203.41,1.13
9/4/2017,990.46,13.97,16.66,6.28,6.55,1197.25,1.29
9/5/2017,992.32,15.27,18.21,5.22,8.19,1193,1.11
9/6/2017,987.65,16.71,19.33,4.98,9.09,1180.57,2.28
9/7/2017,988.53,13.84,15.99,4.89,7.01,1194.85,1.76
9/8/2017,982.08,14.92,17.13,5.65,7.3,1182.42,3.72
9/9/2017,974.71,15.37,17.52,5.29,7.84,1171.25,3.81
9/10/2017,978.73,15.38,17.68,6.1,7.39,1176.44,2.28
9/11/2017,975.74,13.56,15.65,4.21,7.32,1180.31,3.08
9/12/2017,980.66,13.05,15.18,4.4,6.87,1188.7,3.25
9/13/2017,978.03,13.99,16.15,4.48,7.45,1181.25,5.78
9/14/2017,977.33,11.29,13.43,2.54,6.96,1191.89,4.44
9/15/2017,985.82,12.05,14.21,3.91,6.53,1199.42,2.99
9/16/2017,985.95,9.7,12.39,2.36,6.35,1209.81,1.43
9/17/2017,987.3,9.55,12.18,2.15,6.34,1212.05,0.94
9/18/2017,989.07,8.82,11.6,1.73,6.23,1217.48,1.38
9/19/2017,990.75,10.61,13.2,3.39,6.18,1211.94,1.21
9/20/2017,993.86,11.1,13.34,2.49,6.82,1213.01,1.18
9/21/2017,994.93,12.39,14.65,3.43,7.04,1208.72,0.96
9/22/2017,994.63,11.72,14.1,2.9,7.03,1211.26,0.99
9/23/2017,996.13,12.22,14.63,3.24,7.14,1210.94,1.06
9/24/2017,995.88,12.34,14.45,2.22,7.68,1209.57,1.01
9/25/2017,995.21,12.8,14.83,1.61,8.3,1206.3,1.45
9/26/2017,996.75,12.96,15.1,2.04,8.19,1207.64,0.87
9/27/2017,997.99,12.93,15.41,2.27,8.23,1209.44,1.07
9/28/2017,998.57,14.4,16.9,2.72,8.88,1203.44,1.12
9/29/2017,996.5,15.67,18.2,3.44,9.27,1195.35,1.62
9/30/2017,991.08,16.12,18.69,4.65,8.86,1187.27,1.99
10/1/2017,994.61,11.71,13.85,1.68,7.65,1210.69,1.36
10/2/2017,989.67,11.15,13.5,1.39,7.65,1207.17,2.73
10/3/2017,990.3,11.73,13.89,2.25,7.35,1205.58,1.7
